Minutes from midnight,Days,Is business,MAX BATP001,MIN BATP001,AVG BATP001,DIFF BATP001,SEC BATP001,MAX BATP002,MIN BATP002,AVG BATP002,DIFF BATP002,SEC BATP002,MAX BATP003,MIN BATP003,AVG BATP003,DIFF BATP003,SEC BATP003,MAX BATP005,MIN BATP005,AVG BATP005,DIFF BATP005,SEC BATP005,MAX BATP006,MIN BATP006,AVG BATP006,DIFF BATP006,SEC BATP006,MAX BATP007,MIN BATP007,AVG BATP007,DIFF BATP007,SEC BATP007,MAX BATP008,MIN BATP008,AVG BATP008,DIFF BATP008,SEC BATP008,MAX BATP009,MIN BATP009,AVG BATP009,DIFF BATP009,SEC BATP009,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP103,MIN BATP103,AVG BATP103,DIFF BATP103,SEC BATP103,MAX BATP104,MIN BATP104,AVG BATP104,DIFF BATP104,SEC BATP104,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV008,MIN BATV008,AVG BATV008,DIFF BATV008,SEC BATV008,MAX BATV009,MIN BATV009,AVG BATV009,DIFF BATV009,SEC BATV009,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV104,MIN BATV104,AVG BATV104,DIFF BATV104,SEC BATV104,VAL D002,N D002,SEC D002,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS008,MIN LS008,AVG LS008,DIFF LS008,SEC LS008,MAX LS009,MIN LS009,AVG LS009,DIFF LS009,SEC LS009,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL M006,N M006,SEC M006,VAL M007,N M007,SEC M007,VAL M008,N M008,SEC M008,VAL M009,N M009,SEC M009,VAL M010,N M010,SEC M010,VAL M011,N M011,SEC M011,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T104,MIN T104,AVG T104,DIFF T104,SEC T104,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Work,TIME Eat_Lunch,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Eat,TIME Cook_Lunch,TIME Watch_TV,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Personal_Hygiene,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Breakfast,TIME Work_At_Table,TIME Work_On_Computer,TO PREDICT
227,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,84,0,30.45,84,1305,84,0,32.50333333333333,84,1393,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8514,0,3086.325,8514,1305,8514,0,3294.445,8514,1393,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,3302,0,0,3600,0,2,1305,0,0,3600,0,0,3600,0,0,3600,0,8,2447,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
293,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,1445.665277777778,8435,617,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,6,336,0,4,337,0,0,3600,0,12,321,0,0,3600,0,0,3600,0,0,3600,0,42,339,0,0,3600,0,28,318,0,0,3600,26,0,7.561666666666666,26,1047,25,0,8.791666666666666,25,1266,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3357,0,222,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
361,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7207,0,4055.939444444444,7207,2026,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8475,0,143.60416666666666,8475,61,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3,0,0.9358333333333332,3,323,1,0,0.2794444444444444,1,1006,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,8,276,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,18.071666666666665,26,168,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,Bed_Toilet_Transition
424,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,89,0,76.83666666666667,89,3108,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,5515.552777777778,8435,2354,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,10,0,6.434444444444445,10,1117,7,2,4.166111111111111,5,600,0,0,0.0,0,3600,1,0,0.4038888888888889,1,1454,1,0,0.075,1,497,0,0,0.0,0,3600,0,4,2960,0,4,2960,0,0,3600,0,14,1733,0,0,3600,0,0,3600,0,0,3600,0,24,2962,0,0,3600,0,56,448,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,23.375,25,3366,26,0,10.002777777777778,26,1385,0,0,0,0,0,0,0,0,0,0,0,0,3424,0,142,0,0,0,0,0,0,0,0,0,0,Entertain_Guests
484,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,33.8225,83,1467,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,82,0,21.866666666666667,82,960,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,4182.354166666667,8435,1785,0,0,0.0,0,3600,8396,0,3421.37,8396,1467,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8950,0,8887.847222222223,8950,3575,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2905,2905,2904.1930555555555,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1,3,1147,5,0,0.6875,5,352,12,0,3.553333333333333,12,54,10,0,2.5244444444444443,10,372,4,0,0.8825,4,1022,7,0,1.9294444444444443,7,381,14,0,10.982222222222225,14,107,9,0,6.8533333333333335,9,9,45,0,13.823888888888888,45,13,10,0,3.2672222222222222,10,69,9,0,2.685833333333333,9,346,0,0,0.0,0,3600,0,28,350,0,34,651,0,18,54,0,54,56,1,19,3,0,6,99,0,0,3600,0,128,11,1,79,0,0,80,51,0,0,3600,0,0,0.0,0,3600,26,0,1.7838888888888889,26,247,0,0,0.0,0,3600,27,0,21.781666666666663,27,986,0,0,0,0,0,0,625,0,0,0,0,0,2405,0,0,0,0,0,283,0,0,0,0,0,0,Leave_Home
544,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,71,0,46.505,71,2358,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7247,0,4746.785,7247,2358,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2891,0,2281.480833333333,2891,2841,0,1,1475,6,0,0.8927777777777778,6,1476,9,0,0.0891666666666666,9,1489,9,0,2.9525,9,944,1,0,0.1644444444444444,1,941,7,0,3.4394444444444443,7,338,19,0,14.232222222222225,19,408,13,0,8.811666666666667,13,357,43,0,11.888333333333334,43,1490,9,0,5.112777777777778,9,341,8,0,4.340277777777778,8,344,0,0,0.0,0,3600,0,26,1476,0,68,1489,0,16,1534,0,28,1533,0,137,1537,0,56,1608,0,6,3352,0,210,1490,0,45,1537,0,26,1532,0,0,3600,0,0,0.0,0,3600,25,0,14.333333333333334,25,2064,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,Enter_Home
607,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,55.35638888888889,83,2401,83,0,54.1575,83,2349,0,0,0.0,0,3600,84,0,39.76,84,1704,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8475,0,5652.354166666667,8475,2401,8475,0,5529.9375,8475,2349,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1,6,1425,6,0,2.1127777777777776,6,220,10,0,5.459722222222222,10,129,3,0,1.018333333333333,3,701,1,0,0.3711111111111111,1,1296,5,0,2.8966666666666665,5,710,30,17,21.04888888888889,13,66,29,0,18.025,29,68,44,0,21.635,44,131,9,0,5.2058333333333335,9,53,7,0,2.7844444444444445,7,127,0,0,0.0,0,3600,0,62,42,0,62,129,0,50,48,0,70,125,0,64,53,0,12,66,0,16,68,0,84,131,0,96,53,0,190,47,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,0.5866666666666667,24,88,0,0,0.0,0,3600,0,0,0,0,103,0,781,0,0,0,0,1304,0,0,0,0,0,0,32,0,44,0,0,0,0,Personal_Hygiene
667,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8396,0,3386.3866666666668,8396,1452,7960,0,5700.2444444444445,7960,2578,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,7,336,6,0,3.2911111111111118,6,336,10,0,7.853888888888889,10,639,5,0,2.3561111111111117,5,343,3,0,1.1877777777777778,3,388,8,0,4.663611111111111,8,348,37,0,25.709722222222226,37,366,34,0,24.89333333333333,34,355,43,0,33.36972222222222,43,638,12,0,8.089722222222223,12,347,10,0,6.584722222222222,10,344,29,0,0.0644444444444444,29,730,0,56,336,0,42,636,0,32,343,0,10,388,0,34,348,0,44,352,0,106,355,0,112,638,0,58,347,0,48,341,0,4,728,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,17.34722222222222,25,2498,27,0,24.211944444444445,27,3027,0,0,0,0,9,0,102,0,0,0,0,0,0,492,0,0,0,0,312,0,42,0,0,0,0,Enter_Home
731,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,967.6819444444444,8435,413,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,10,1361,5,0,0.9777777777777776,5,771,10,0,0.3822222222222222,10,207,16,0,11.52111111111111,16,88,6,0,4.060833333333333,6,303,14,0,10.328888888888889,14,411,53,0,42.20555555555556,53,331,42,26,35.634166666666665,16,334,42,0,3.393611111111111,42,208,21,0,15.470277777777778,21,192,18,0,11.921111111111111,18,202,0,0,0.0,0,3600,0,44,1361,0,20,207,0,118,85,0,48,5,0,96,92,0,18,331,0,16,334,0,72,208,0,66,91,0,96,68,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,45,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,Leave_Home
791,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,88,0,78.95555555555555,88,3230,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8475,0,6177.333333333333,8475,2624,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2891,0,0.8030555555555555,2891,1,0,0,0.0,0,3600,0,0,0.0,0,3600,1,3,2607,4,0,2.051944444444445,4,1304,0,0,0.0,0,3600,15,0,12.885833333333334,15,900,4,0,2.1847222222222222,4,219,10,0,8.445833333333333,10,1095,47,0,32.0275,47,91,31,0,25.62,31,84,0,0,0.0,0,3600,18,0,13.399444444444445,18,39,14,0,10.363333333333332,14,207,0,0,0.0,0,3600,0,12,1900,0,0,3600,0,54,625,0,60,805,0,38,782,0,4,1877,0,2,1881,0,0,3600,0,58,624,0,130,803,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,19.86277777777778,26,1011,28,0,15.415555555555557,28,1982,0,0,0,0,9,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,Work_On_Computer
858,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,82,0,49.2,82,2160,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,41.17722222222222,83,1786,0,0,0.0,0,3600,0,0,0.0,0,3600,47,0,0.8094444444444444,47,62,0,0,0.0,0,3600,8396,0,4904.663333333333,8396,2103,0,0,0.0,0,3600,8356,0,5013.6,8356,2160,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8910,0,3947.625,8910,1595,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1640,0,28.244444444444444,1640,62,0,0,0.0,0,3600,0,6,713,4,0,0.4483333333333333,4,713,1,0,0.0891666666666666,1,694,12,0,11.4325,12,90,3,0,1.305,3,1168,7,0,5.466111111111111,7,648,34,0,30.565555555555555,34,484,25,0,23.38083333333333,25,477,41,0,3.5997222222222223,41,694,11,0,9.125,11,2205,9,7,7.639166666666667,2,2145,0,0,0.0,0,3600,0,20,711,0,10,691,0,22,686,0,12,1765,0,10,585,0,0,3600,0,0,3600,0,62,693,0,28,659,0,22,684,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,1495,0,0,11,0,0,0,0,0,0,647,0,0,0,0,0,0,301,0,11,0,0,0,105,Watch_TV
918,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,72,0,62.18,72,3109,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7287,0,6293.134166666667,7287,3109,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,11,0,9.463055555555556,11,3097,2,0,1.9861111111111112,2,3575,4,4,3.9988888888888887,0,3600,27,0,21.69,27,2892,26,0,11.669444444444444,26,485,0,0,0.0,0,3600,8,0,6.842222222222222,8,3079,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,1426,0,0,3600,0,0,3600,0,0,3600,0,36,143,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,450,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,Watch_TV
980,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,83,0,56.2325,83,2439,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7247,0,6492.104166666667,7247,3225,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2905,0,1784.1541666666667,2905,2211,0,2,1252,3,0,0.5197222222222222,3,1256,11,0,2.853333333333333,11,1309,11,0,2.9775,11,1297,2,0,0.5177777777777778,2,1272,5,0,2.855833333333333,5,1277,27,0,22.688055555555557,27,577,29,7,20.663888888888888,22,0,42,0,12.055,42,1310,8,0,6.485833333333333,8,690,6,0,2.5744444444444445,6,1295,0,0,0.0,0,3600,0,6,1256,0,8,1309,0,16,1273,0,10,1271,0,70,1277,0,10,2375,0,10,3440,0,102,1310,0,28,1276,0,18,1270,0,0,3600,0,0,0.0,0,3600,26,0,14.646666666666668,26,2028,0,0,0.0,0,3600,0,0,0.0,0,3600,159,0,0,0,0,0,0,374,0,0,0,1084,0,0,0,0,0,0,0,282,12,0,0,0,0,Enter_Home
1040,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,2865.5569444444445,8435,1223,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,7920,0,6604.4,7920,3002,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,990,3,0,0.0041666666666666,3,989,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,1,0,0.4822222222222222,1,536,16,10,11.996944444444445,6,1,21,0,8.9675,21,23,0,0,0.0,0,3600,3,0,1.8044444444444443,3,383,2,0,1.0280555555555555,2,2501,0,0,0.0,0,3600,0,4,988,0,0,3600,0,2,982,0,2,984,0,18,260,0,0,3600,0,0,3600,0,0,3600,0,4,969,0,2,981,0,0,3600,0,0,0.0,0,3600,26,0,18.74861111111111,26,296,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,9,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
1104,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,14,0,7.427777777777778,14,214,20,0,11.02111111111111,20,237,0,0,0.0,0,3600,3,0,2.9966666666666666,3,3596,2,0,1.666111111111111,2,0,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,16,14,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,26,0,8.19,26,1134,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
1164,197,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,89,0,26.996666666666663,89,1092,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8435,0,6748.0,8435,2880,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,8475,0,5438.125,8475,2310,8356,0,2852.645555555556,8356,1229,0,0,0.0,0,3600,2905,0,267.9055555555556,2905,332,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,4,0,1.3272222222222223,4,440,11,0,2.333333333333333,11,356,16,0,15.44361111111111,16,309,4,0,3.8602777777777777,4,382,7,0,5.069444444444445,7,188,11,0,7.379444444444444,11,536,7,0,3.378055555555556,7,535,44,0,7.844444444444444,44,442,9,1,6.804166666666666,8,674,9,0,8.092222222222222,9,396,0,0,0.0,0,3600,0,14,317,0,42,318,0,64,309,0,32,307,0,40,23,0,4,534,0,20,535,0,82,500,0,36,18,0,50,306,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,327,0,0,0,0,0,2326,Work_On_Computer
